id,title,category,category_code,published_date,updated_date,authors,first_author,summary,summary_word_count
abs-1511.05493v4,Gated Graph Sequence Neural Networks,Machine Learning,cs.LG,2015-11-17,9/22/17,"['Yujia Li', 'Daniel Tarlow', 'Marc Brockschmidt', 'Richard Zemel']",'Yujia Li',"Graph-structured data appears frequently in domains including chemistry,
natural language semantics, social networks, and knowledge bases. In this work,
we study feature learning techniques for graph-structured inputs. Our starting
point is previous work on Graph Neural Networks (Scarselli et al., 2009), which
we modify to use gated recurrent units and modern optimization techniques and
then extend to output sequences. The result is a flexible and broadly useful
class of neural network models that has favorable inductive biases relative to
purely sequence-based models (e.g., LSTMs) when the problem is
graph-structured. We demonstrate the capabilities on some simple AI (bAbI) and
graph algorithm learning tasks. We then show it achieves state-of-the-art
performance on a problem from program verification, in which subgraphs need to
be matched to abstract data structures.",127
abs-2307.04719v1,On the curvature of the loss landscape,Machine Learning,cs.LG,2023-07-10,7/10/23,"['Alison Pouplin', 'Hrittik Roy', 'Sidak Pal Singh', 'Georgios Arvanitidis']",'Alison Pouplin',"One of the main challenges in modern deep learning is to understand why such
over-parameterized models perform so well when trained on finite data. A way to
analyze this generalization concept is through the properties of the associated
loss landscape. In this work, we consider the loss landscape as an embedded
Riemannian manifold and show that the differential geometric properties of the
manifold can be used when analyzing the generalization abilities of a deep net.
In particular, we focus on the scalar curvature, which can be computed
analytically for our manifold, and show connections to several settings that
potentially imply generalization.",101
abs-2205.09120v1,Fast matrix multiplication for binary and ternary CNNs on ARM CPU,Machine Learning,cs.LG,2022-05-18,5/18/22,"['Anton Trusov', 'Elena Limonova', 'Dmitry Nikolaev', 'Vladimir V. Arlazarov']",'Anton Trusov',"Low-bit quantized neural networks are of great interest in practical
applications because they significantly reduce the consumption of both memory
and computational resources. Binary neural networks are memory and
computationally efficient as they require only one bit per weight and
activation and can be computed using Boolean logic and bit count operations.
QNNs with ternary weights and activations and binary weights and ternary
activations aim to improve recognition quality compared to BNNs while
preserving low bit-width. However, their efficient implementation is usually
considered on ASICs and FPGAs, limiting their applicability in real-life tasks.
At the same time, one of the areas where efficient recognition is most in
demand is recognition on mobile devices using their CPUs. However, there are no
known fast implementations of TBNs and TNN, only the daBNN library for BNNs
inference. In this paper, we propose novel fast algorithms of ternary,
ternary-binary, and binary matrix multiplication for mobile devices with ARM
architecture. In our algorithms, ternary weights are represented using 2-bit
encoding and binary - using one bit. It allows us to replace matrix
multiplication with Boolean logic operations that can be computed on 128-bits
simultaneously, using ARM NEON SIMD extension. The matrix multiplication
results are accumulated in 16-bit integer registers. We also use special
reordering of values in left and right matrices. All that allows us to
efficiently compute a matrix product while minimizing the number of loads and
stores compared to the algorithm from daBNN. Our algorithms can be used to
implement inference of convolutional and fully connected layers of TNNs, TBNs,
and BNNs. We evaluate them experimentally on ARM Cortex-A73 CPU and compare
their inference speed to efficient implementations of full-precision, 8-bit,
and 4-bit quantized matrix multiplications.",283
abs-1907.11975v2,Blocking Bandits,Machine Learning,cs.LG,2019-07-27,7/29/24,"['Soumya Basu', 'Rajat Sen', 'Sujay Sanghavi', 'Sanjay Shakkottai']",'Soumya Basu',"We consider a novel stochastic multi-armed bandit setting, where playing an
arm makes it unavailable for a fixed number of time slots thereafter. This
models situations where reusing an arm too often is undesirable (e.g. making
the same product recommendation repeatedly) or infeasible (e.g. compute job
scheduling on machines). We show that with prior knowledge of the rewards and
delays of all the arms, the problem of optimizing cumulative reward does not
admit any pseudo-polynomial time algorithm (in the number of arms) unless
randomized exponential time hypothesis is false, by mapping to the PINWHEEL
scheduling problem. Subsequently, we show that a simple greedy algorithm that
plays the available arm with the highest reward is asymptotically $(1-1/e)$
optimal. When the rewards are unknown, we design a UCB based algorithm which is
shown to have $c \log T + o(\log T)$ cumulative regret against the greedy
algorithm, leveraging the free exploration of arms due to the unavailability.
Finally, when all the delays are equal the problem reduces to Combinatorial
Semi-bandits providing us with a lower bound of $c' \log T+ \omega(\log T)$.",180
abs-1909.01185v1,"Towards automated feature engineering for credit card fraud detection
  using multi-perspective HMMs",Machine Learning,cs.LG,2019-09-03,9/3/19,"['Yvan Lucas', 'Pierre-Edouard Portier', 'Léa Laporte', 'Liyun He-Guelton', 'Olivier Caelen', 'Michael Granitzer', 'Sylvie Calabretto']",'Yvan Lucas',"Machine learning and data mining techniques have been used extensively in
order to detect credit card frauds. However, most studies consider credit card
transactions as isolated events and not as a sequence of transactions. In this
framework, we model a sequence of credit card transactions from three different
perspectives, namely (i) The sequence contains or doesn't contain a fraud (ii)
The sequence is obtained by fixing the card-holder or the payment terminal
(iii) It is a sequence of spent amount or of elapsed time between the current
and previous transactions. Combinations of the three binary perspectives give
eight sets of sequences from the (training) set of transactions. Each one of
these sequences is modelled with a Hidden Markov Model (HMM). Each HMM
associates a likelihood to a transaction given its sequence of previous
transactions. These likelihoods are used as additional features in a Random
Forest classifier for fraud detection. Our multiple perspectives HMM-based
approach offers automated feature engineering to model temporal correlations so
as to improve the effectiveness of the classification task and allows for an
increase in the detection of fraudulent transactions when combined with the
state of the art expert based feature engineering strategy for credit card
fraud detection. In extension to previous works, we show that this approach
goes beyond ecommerce transactions and provides a robust feature engineering
over different datasets, hyperparameters and classifiers. Moreover, we compare
strategies to deal with structural missing values.",237
abs-2310.15351v2,"Random Exploration in Bayesian Optimization: Order-Optimal Regret and
  Computational Efficiency",Machine Learning,cs.LG,2023-10-23,2/2/24,"['Sudeep Salgia', 'Sattar Vakili', 'Qing Zhao']",'Sudeep Salgia',"We consider Bayesian optimization using Gaussian Process models, also
referred to as kernel-based bandit optimization. We study the methodology of
exploring the domain using random samples drawn from a distribution. We show
that this random exploration approach achieves the optimal error rates. Our
analysis is based on novel concentration bounds in an infinite dimensional
Hilbert space established in this work, which may be of independent interest.
We further develop an algorithm based on random exploration with domain
shrinking and establish its order-optimal regret guarantees under both
noise-free and noisy settings. In the noise-free setting, our analysis closes
the existing gap in regret performance and thereby resolves a COLT open
problem. The proposed algorithm also enjoys a computational advantage over
prevailing methods due to the random exploration that obviates the expensive
optimization of a non-convex acquisition function for choosing the query points
at each iteration.",144
abs-2110.13179v8,Probabilistic Hierarchical Forecasting with Deep Poisson Mixtures,Machine Learning,cs.LG,2021-10-25,4/11/23,"['Kin G. Olivares', 'O. Nganba Meetei', 'Ruijun Ma', 'Rohan Reddy', 'Mengfei Cao', 'Lee Dicker']",'Kin G. Olivares',"Hierarchical forecasting problems arise when time series have a natural group
structure, and predictions at multiple levels of aggregation and disaggregation
across the groups are needed. In such problems, it is often desired to satisfy
the aggregation constraints in a given hierarchy, referred to as hierarchical
coherence in the literature. Maintaining coherence while producing accurate
forecasts can be a challenging problem, especially in the case of probabilistic
forecasting. We present a novel method capable of accurate and coherent
probabilistic forecasts for time series when reliable hierarchical information
is present. We call it Deep Poisson Mixture Network (DPMN). It relies on the
combination of neural networks and a statistical model for the joint
distribution of the hierarchical multivariate time series structure. By
construction, the model guarantees hierarchical coherence and provides simple
rules for aggregation and disaggregation of the predictive distributions. We
perform an extensive empirical evaluation comparing the DPMN to other
state-of-the-art methods which produce hierarchically coherent probabilistic
forecasts on multiple public datasets. Comparing to existing coherent
probabilistic models, we obtain a relative improvement in the overall
Continuous Ranked Probability Score (CRPS) of 11.8% on Australian domestic
tourism data, and 8.1% on the Favorita grocery sales dataset, where time series
are grouped with geographical hierarchies or travel intent hierarchies. For San
Francisco Bay Area highway traffic, where the series' hierarchical structure is
randomly assigned, and their correlations are less informative, our method does
not show significant performance differences over statistical baselines.",240
abs-2407.15863v2,Overfitting In Contrastive Learning?,Machine Learning,cs.LG,2024-07-16,8/22/24,"['Zachary Rabin', 'Jim Davis', 'Benjamin Lewis', 'Matthew Scherreik']",'Zachary Rabin',"Overfitting describes a machine learning phenomenon where the model fits too
closely to the training data, resulting in poor generalization. While this
occurrence is thoroughly documented for many forms of supervised learning, it
is not well examined in the context of unsupervised learning. In this work we
examine the nature of overfitting in unsupervised contrastive learning. We show
that overfitting can indeed occur and the mechanism behind overfitting.",68
abs-1811.00525v2,On the Geometry of Adversarial Examples,Machine Learning,cs.LG,2018-11-01,12/11/18,"['Marc Khoury', 'Dylan Hadfield-Menell']",'Marc Khoury',"Adversarial examples are a pervasive phenomenon of machine learning models
where seemingly imperceptible perturbations to the input lead to
misclassifications for otherwise statistically accurate models. We propose a
geometric framework, drawing on tools from the manifold reconstruction
literature, to analyze the high-dimensional geometry of adversarial examples.
In particular, we highlight the importance of codimension: for low-dimensional
data manifolds embedded in high-dimensional space there are many directions off
the manifold in which to construct adversarial examples. Adversarial examples
are a natural consequence of learning a decision boundary that classifies the
low-dimensional data manifold well, but classifies points near the manifold
incorrectly. Using our geometric framework we prove (1) a tradeoff between
robustness under different norms, (2) that adversarial training in balls around
the data is sample inefficient, and (3) sufficient sampling conditions under
which nearest neighbor classifiers and ball-based adversarial training are
robust.",142
abs-2312.11331v2,Density Descent for Diversity Optimization,Machine Learning,cs.LG,2023-12-18,5/30/24,"['David H. Lee', 'Anishalakshmi V. Palaparthi', 'Matthew C. Fontaine', 'Bryon Tjanaka', 'Stefanos Nikolaidis']",'David H. Lee',"Diversity optimization seeks to discover a set of solutions that elicit
diverse features. Prior work has proposed Novelty Search (NS), which, given a
current set of solutions, seeks to expand the set by finding points in areas of
low density in the feature space. However, to estimate density, NS relies on a
heuristic that considers the k-nearest neighbors of the search point in the
feature space, which yields a weaker stability guarantee. We propose Density
Descent Search (DDS), an algorithm that explores the feature space via CMA-ES
on a continuous density estimate of the feature space that also provides a
stronger stability guarantee. We experiment with DDS and two density estimation
methods: kernel density estimation (KDE) and continuous normalizing flow (CNF).
On several standard diversity optimization benchmarks, DDS outperforms NS, the
recently proposed MAP-Annealing algorithm, and other state-of-the-art
baselines. Additionally, we prove that DDS with KDE provides stronger stability
guarantees than NS, making it more suitable for adaptive optimizers.
Furthermore, we prove that NS is a special case of DDS that descends a KDE of
the feature space.",178
abs-2210.11672v1,Stochastic Adaptive Activation Function,Machine Learning,cs.LG,2022-10-21,10/21/22,"['Kyungsu Lee', 'Jaeseung Yang', 'Haeyun Lee', 'Jae Youn Hwang']",'Kyungsu Lee',"The simulation of human neurons and neurotransmission mechanisms has been
realized in deep neural networks based on the theoretical implementations of
activation functions. However, recent studies have reported that the threshold
potential of neurons exhibits different values according to the locations and
types of individual neurons, and that the activation functions have limitations
in terms of representing this variability. Therefore, this study proposes a
simple yet effective activation function that facilitates different thresholds
and adaptive activations according to the positions of units and the contexts
of inputs. Furthermore, the proposed activation function mathematically
exhibits a more generalized form of Swish activation function, and thus we
denoted it as Adaptive SwisH (ASH). ASH highlights informative features that
exhibit large values in the top percentiles in an input, whereas it rectifies
low values. Most importantly, ASH exhibits trainable, adaptive, and
context-aware properties compared to other activation functions. Furthermore,
ASH represents general formula of the previously studied activation function
and provides a reasonable mathematical background for the superior performance.
To validate the effectiveness and robustness of ASH, we implemented ASH into
many deep learning models for various tasks, including classification,
detection, segmentation, and image generation. Experimental analysis
demonstrates that our activation function can provide the benefits of more
accurate prediction and earlier convergence in many deep learning applications.",215
abs-2209.08898v1,"Batch Layer Normalization, A new normalization layer for CNNs and RNN",Machine Learning,cs.LG,2022-09-19,9/19/22,"['Amir Ziaee', 'Erion Çano']",'Amir Ziaee',"This study introduces a new normalization layer termed Batch Layer
Normalization (BLN) to reduce the problem of internal covariate shift in deep
neural network layers. As a combined version of batch and layer normalization,
BLN adaptively puts appropriate weight on mini-batch and feature normalization
based on the inverse size of mini-batches to normalize the input to a layer
during the learning process. It also performs the exact computation with a
minor change at inference times, using either mini-batch statistics or
population statistics. The decision process to either use statistics of
mini-batch or population gives BLN the ability to play a comprehensive role in
the hyper-parameter optimization process of models. The key advantage of BLN is
the support of the theoretical analysis of being independent of the input data,
and its statistical configuration heavily depends on the task performed, the
amount of training data, and the size of batches. Test results indicate the
application potential of BLN and its faster convergence than batch
normalization and layer normalization in both Convolutional and Recurrent
Neural Networks. The code of the experiments is publicly available online
(https://github.com/A2Amir/Batch-Layer-Normalization).",183
abs-1509.00061v1,Value function approximation via low-rank models,Machine Learning,cs.LG,2015-08-31,8/31/15,['Hao Yi Ong'],'Hao Yi Ong',"We propose a novel value function approximation technique for Markov decision
processes. We consider the problem of compactly representing the state-action
value function using a low-rank and sparse matrix model. The problem is to
decompose a matrix that encodes the true value function into low-rank and
sparse components, and we achieve this using Robust Principal Component
Analysis (PCA). Under minimal assumptions, this Robust PCA problem can be
solved exactly via the Principal Component Pursuit convex optimization problem.
We experiment the procedure on several examples and demonstrate that our method
yields approximations essentially identical to the true function.",97
abs-2304.03374v1,"Optimizing Neural Networks through Activation Function Discovery and
  Automatic Weight Initialization",Machine Learning,cs.LG,2023-04-06,4/6/23,['Garrett Bingham'],'Garrett Bingham',"Automated machine learning (AutoML) methods improve upon existing models by
optimizing various aspects of their design. While present methods focus on
hyperparameters and neural network topologies, other aspects of neural network
design can be optimized as well. To further the state of the art in AutoML,
this dissertation introduces techniques for discovering more powerful
activation functions and establishing more robust weight initialization for
neural networks. These contributions improve performance, but also provide new
perspectives on neural network optimization. First, the dissertation
demonstrates that discovering solutions specialized to specific architectures
and tasks gives better performance than reusing general approaches. Second, it
shows that jointly optimizing different components of neural networks is
synergistic, and results in better performance than optimizing individual
components alone. Third, it demonstrates that learned representations are
easier to optimize than hard-coded ones, creating further opportunities for
AutoML. The dissertation thus makes concrete progress towards fully automatic
machine learning in the future.",153
abs-2302.12538v2,"UnbiasedNets: A Dataset Diversification Framework for Robustness Bias
  Alleviation in Neural Networks",Machine Learning,cs.LG,2023-02-24,3/13/23,"['Mahum Naseer', 'Bharath Srinivas Prabakaran', 'Osman Hasan', 'Muhammad Shafique']",'Mahum Naseer',"Performance of trained neural network (NN) models, in terms of testing
accuracy, has improved remarkably over the past several years, especially with
the advent of deep learning. However, even the most accurate NNs can be biased
toward a specific output classification due to the inherent bias in the
available training datasets, which may propagate to the real-world
implementations. This paper deals with the robustness bias, i.e., the bias
exhibited by the trained NN by having a significantly large robustness to noise
for a certain output class, as compared to the remaining output classes. The
bias is shown to result from imbalanced datasets, i.e., the datasets where all
output classes are not equally represented. Towards this, we propose the
UnbiasedNets framework, which leverages K-means clustering and the NN's noise
tolerance to diversify the given training dataset, even from relatively smaller
datasets. This generates balanced datasets and reduces the bias within the
datasets themselves. To the best of our knowledge, this is the first framework
catering to the robustness bias problem in NNs. We use real-world datasets to
demonstrate the efficacy of the UnbiasedNets for data diversification, in case
of both binary and multi-label classifiers. The results are compared to
well-known tools aimed at generating balanced datasets, and illustrate how
existing works have limited success while addressing the robustness bias. In
contrast, UnbiasedNets provides a notable improvement over existing works,
while even reducing the robustness bias significantly in some cases, as
observed by comparing the NNs trained on the diversified and original datasets.",251
abs-2004.04104v2,"Resource Management for Blockchain-enabled Federated Learning: A Deep
  Reinforcement Learning Approach",Machine Learning,cs.LG,2020-04-08,5/1/20,"['Nguyen Quang Hieu', 'Tran The Anh', 'Nguyen Cong Luong', 'Dusit Niyato', 'Dong In Kim', 'Erik Elmroth']",'Nguyen Quang Hieu',"Blockchain-enabled Federated Learning (BFL) enables mobile devices to
collaboratively train neural network models required by a Machine Learning
Model Owner (MLMO) while keeping data on the mobile devices. Then, the model
updates are stored in the blockchain in a decentralized and reliable manner.
However, the issue of BFL is that the mobile devices have energy and CPU
constraints that may reduce the system lifetime and training efficiency. The
other issue is that the training latency may increase due to the blockchain
mining process. To address these issues, the MLMO needs to (i) decide how much
data and energy that the mobile devices use for the training and (ii) determine
the block generation rate to minimize the system latency, energy consumption,
and incentive cost while achieving the target accuracy for the model. Under the
uncertainty of the BFL environment, it is challenging for the MLMO to determine
the optimal decisions. We propose to use the Deep Reinforcement Learning (DRL)
to derive the optimal decisions for the MLMO.",166
abs-2306.16248v3,Latent SDEs on Homogeneous Spaces,Machine Learning,cs.LG,2023-06-28,2/21/24,"['Sebastian Zeng', 'Florian Graf', 'Roland Kwitt']",'Sebastian Zeng',"We consider the problem of variational Bayesian inference in a latent
variable model where a (possibly complex) observed stochastic process is
governed by the solution of a latent stochastic differential equation (SDE).
Motivated by the challenges that arise when trying to learn an (almost
arbitrary) latent neural SDE from data, such as efficient gradient computation,
we take a step back and study a specific subclass instead. In our case, the SDE
evolves on a homogeneous latent space and is induced by stochastic dynamics of
the corresponding (matrix) Lie group. In learning problems, SDEs on the unit
n-sphere are arguably the most relevant incarnation of this setup. Notably, for
variational inference, the sphere not only facilitates using a truly
uninformative prior, but we also obtain a particularly simple and intuitive
expression for the Kullback-Leibler divergence between the approximate
posterior and prior process in the evidence lower bound. Experiments
demonstrate that a latent SDE of the proposed type can be learned efficiently
by means of an existing one-step geometric Euler-Maruyama scheme. Despite
restricting ourselves to a less rich class of SDEs, we achieve competitive or
even state-of-the-art results on various time series
interpolation/classification problems.",192
