id,title,category,category_code,published_date,updated_date,authors,first_author,summary,summary_word_count
abs-2105.05714v1,Representation in Dynamical Systems,Artificial Intelligence,cs.AI,2021-05-12,5/12/21,['Matthew Hutson'],'Matthew Hutson',"The brain is often called a computer and likened to a Turing machine, in part
because the mind can manipulate discrete symbols such as numbers. But the brain
is a dynamical system, more like a Watt governor than a Turing machine. Can a
dynamical system be said to operate using ""representations""? This paper argues
that it can, although not in the way a digital computer does. Instead, it uses
phenomena best described using mathematic concepts such as chaotic attractors
to stand in for aspects of the world.",87
abs-2207.05271v1,Online Game Level Generation from Music,Artificial Intelligence,cs.AI,2022-07-12,7/12/22,"['Ziqi Wang', 'Jialin Liu']",'Ziqi Wang',"Game consists of multiple types of content, while the harmony of different
content types play an essential role in game design. However, most works on
procedural content generation consider only one type of content at a time. In
this paper, we propose and formulate online level generation from music, in a
way of matching a level feature to a music feature in real-time, while adapting
to players' play speed. A generic framework named online player-adaptive
procedural content generation via reinforcement learning, OPARL for short, is
built upon the experience-driven reinforcement learning and controllable
reinforcement learning, to enable online level generation from music.
Furthermore, a novel control policy based on local search and k-nearest
neighbours is proposed and integrated into OPARL to control the level generator
considering the play data collected online. Results of simulation-based
experiments show that our implementation of OPARL is competent to generate
playable levels with difficulty degree matched to the ``energy'' dynamic of
music for different artificial players in an online fashion.",165
abs-2306.06294v1,Explaining SAT Solving Using Causal Reasoning,Artificial Intelligence,cs.AI,2023-06-09,6/9/23,"['Jiong Yang', 'Arijit Shaw', 'Teodora Baluta', 'Mate Soos', 'Kuldeep S. Meel']",'Jiong Yang',"The past three decades have witnessed notable success in designing efficient
SAT solvers, with modern solvers capable of solving industrial benchmarks
containing millions of variables in just a few seconds. The success of modern
SAT solvers owes to the widely-used CDCL algorithm, which lacks comprehensive
theoretical investigation. Furthermore, it has been observed that CDCL solvers
still struggle to deal with specific classes of benchmarks comprising only
hundreds of variables, which contrasts with their widespread use in real-world
applications. Consequently, there is an urgent need to uncover the inner
workings of these seemingly weak yet powerful black boxes.
  In this paper, we present a first step towards this goal by introducing an
approach called CausalSAT, which employs causal reasoning to gain insights into
the functioning of modern SAT solvers. CausalSAT initially generates
observational data from the execution of SAT solvers and learns a structured
graph representing the causal relationships between the components of a SAT
solver. Subsequently, given a query such as whether a clause with low literals
blocks distance (LBD) has a higher clause utility, CausalSAT calculates the
causal effect of LBD on clause utility and provides an answer to the question.
We use CausalSAT to quantitatively verify hypotheses previously regarded as
""rules of thumb"" or empirical findings such as the query above. Moreover,
CausalSAT can address previously unexplored questions, like which branching
heuristic leads to greater clause utility in order to study the relationship
between branching and clause management. Experimental evaluations using
practical benchmarks demonstrate that CausalSAT effectively fits the data,
verifies four ""rules of thumb"", and provides answers to three questions closely
related to implementing modern solvers.",269
abs-2409.16913v1,"Tell Me What You Don't Know: Enhancing Refusal Capabilities of
  Role-Playing Agents via Representation Space Analysis and Editing",Artificial Intelligence,cs.AI,2024-09-25,9/25/24,"['Wenhao Liu', 'Siyu An', 'Junru Lu', 'Muling Wu', 'Tianlong Li', 'Xiaohua Wang', 'Xiaoqing Zheng', 'Di Yin', 'Xing Sun', 'Xuanjing Huang']",'Wenhao Liu',"Role-Playing Agents (RPAs) have shown remarkable performance in various
applications, yet they often struggle to recognize and appropriately respond to
hard queries that conflict with their role-play knowledge. To investigate RPAs'
performance when faced with different types of conflicting requests, we develop
an evaluation benchmark that includes contextual knowledge conflicting
requests, parametric knowledge conflicting requests, and non-conflicting
requests to assess RPAs' ability to identify conflicts and refuse to answer
appropriately without over-refusing. Through extensive evaluation, we find that
most RPAs behave significant performance gaps toward different conflict
requests. To elucidate the reasons, we conduct an in-depth representation-level
analysis of RPAs under various conflict scenarios. Our findings reveal the
existence of rejection regions and direct response regions within the model's
forwarding representation, and thus influence the RPA's final response
behavior. Therefore, we introduce a lightweight representation editing approach
that conveniently shifts conflicting requests to the rejection region, thereby
enhancing the model's refusal accuracy. The experimental results validate the
effectiveness of our editing method, improving RPAs' refusal ability of
conflicting requests while maintaining their general role-playing capabilities.",175
abs-2403.15640v1,"Contextual Restless Multi-Armed Bandits with Application to Demand
  Response Decision-Making",Artificial Intelligence,cs.AI,2024-03-22,3/22/24,"['Xin Chen', 'I-Hong Hou']",'Xin Chen',"This paper introduces a novel multi-armed bandits framework, termed
Contextual Restless Bandits (CRB), for complex online decision-making. This CRB
framework incorporates the core features of contextual bandits and restless
bandits, so that it can model both the internal state transitions of each arm
and the influence of external global environmental contexts. Using the dual
decomposition method, we develop a scalable index policy algorithm for solving
the CRB problem, and theoretically analyze the asymptotical optimality of this
algorithm. In the case when the arm models are unknown, we further propose a
model-based online learning algorithm based on the index policy to learn the
arm models and make decisions simultaneously. Furthermore, we apply the
proposed CRB framework and the index policy algorithm specifically to the
demand response decision-making problem in smart grids. The numerical
simulations demonstrate the performance and efficiency of our proposed CRB
approaches.",143
abs-2006.00715v2,Towards Feature-free TSP Solver Selection: A Deep Learning Approach,Artificial Intelligence,cs.AI,2020-06-01,4/14/21,"['Kangfei Zhao', 'Shengcai Liu', 'Yu Rong', 'Jeffrey Xu Yu']",'Kangfei Zhao',"The Travelling Salesman Problem (TSP) is a classical NP-hard problem and has
broad applications in many disciplines and industries. In a large scale
location-based services system, users issue TSP queries concurrently, where a
TSP query is a TSP instance with $n$ points. In the literature, many advanced
TSP solvers are developed to find high-quality solutions. Such solvers can
solve some TSP instances efficiently but may take an extremely long time for
some other instances. Due to the diversity of TSP instances, it is well-known
that there exists no universal best solver dominating all other solvers on all
possible TSP instances. To solve TSP efficiently, in addition to developing new
TSP solvers, it needs to find a per-instance solver for each TSP instance,
which is known as the TSP solver selection problem. In this paper, for the
first time, we propose a deep learning framework, \CTAS, for TSP solver
selection in an end-to-end manner. Specifically, \CTAS exploits deep
convolutional neural networks to extract informative features from TSP
instances and involves data argumentation strategies to handle the scarcity of
labeled TSP instances. Moreover, to support large scale TSP solver selection,
we construct a challenging TSP benchmark dataset with 6,000 instances, which is
known as the largest TSP benchmark. Our \CTAS achieves over 2$\times$ speedup
of the average running time, comparing the single best solver, and outperforms
the state-of-the-art statistical models.",228
abs-2308.13542v1,"LaGR-SEQ: Language-Guided Reinforcement Learning with Sample-Efficient
  Querying",Artificial Intelligence,cs.AI,2023-08-21,8/21/23,"['Thommen George Karimpanal', 'Laknath Buddhika Semage', 'Santu Rana', 'Hung Le', 'Truyen Tran', 'Sunil Gupta', 'Svetha Venkatesh']",'Thommen George Karimpanal',"Large language models (LLMs) have recently demonstrated their impressive
ability to provide context-aware responses via text. This ability could
potentially be used to predict plausible solutions in sequential decision
making tasks pertaining to pattern completion. For example, by observing a
partial stack of cubes, LLMs can predict the correct sequence in which the
remaining cubes should be stacked by extrapolating the observed patterns (e.g.,
cube sizes, colors or other attributes) in the partial stack. In this work, we
introduce LaGR (Language-Guided Reinforcement learning), which uses this
predictive ability of LLMs to propose solutions to tasks that have been
partially completed by a primary reinforcement learning (RL) agent, in order to
subsequently guide the latter's training. However, as RL training is generally
not sample-efficient, deploying this approach would inherently imply that the
LLM be repeatedly queried for solutions; a process that can be expensive and
infeasible. To address this issue, we introduce SEQ (sample efficient
querying), where we simultaneously train a secondary RL agent to decide when
the LLM should be queried for solutions. Specifically, we use the quality of
the solutions emanating from the LLM as the reward to train this agent. We show
that our proposed framework LaGR-SEQ enables more efficient primary RL
training, while simultaneously minimizing the number of queries to the LLM. We
demonstrate our approach on a series of tasks and highlight the advantages of
our approach, along with its limitations and potential future research
directions.",240
abs-2302.03384v1,Act for Your Duties but Maintain Your Rights,Artificial Intelligence,cs.AI,2023-02-07,2/7/23,"['Shufang Zhu', 'Giuseppe De Giacomo']",'Shufang Zhu',"Most of the synthesis literature has focused on studying how to synthesize a
strategy to fulfill a task. This task is a duty for the agent. In this paper,
we argue that intelligent agents should also be equipped with rights, that is,
tasks that the agent itself can choose to fulfill (e.g., the right of
recharging the battery). The agent should be able to maintain these rights
while acting for its duties. We study this issue in the context of LTLf
synthesis: we give duties and rights in terms of LTLf specifications, and
synthesize a suitable strategy to achieve the duties that can be modified
on-the-fly to achieve also the rights, if the agent chooses to do so. We show
that handling rights does not make synthesis substantially more difficult,
although it requires a more sophisticated solution concept than standard LTLf
synthesis. We also extend our results to the case in which further duties and
rights are given to the agent while already executing.",164
abs-2403.01888v3,"Fast Benchmarking of Asynchronous Multi-Fidelity Optimization on
  Zero-Cost Benchmarks",Artificial Intelligence,cs.AI,2024-03-04,8/19/24,"['Shuhei Watanabe', 'Neeratyoy Mallik', 'Edward Bergman', 'Frank Hutter']",'Shuhei Watanabe',"While deep learning has celebrated many successes, its results often hinge on
the meticulous selection of hyperparameters (HPs). However, the time-consuming
nature of deep learning training makes HP optimization (HPO) a costly endeavor,
slowing down the development of efficient HPO tools. While zero-cost
benchmarks, which provide performance and runtime without actual training,
offer a solution for non-parallel setups, they fall short in parallel setups as
each worker must communicate its queried runtime to return its evaluation in
the exact order. This work addresses this challenge by introducing a
user-friendly Python package that facilitates efficient parallel HPO with
zero-cost benchmarks. Our approach calculates the exact return order based on
the information stored in file system, eliminating the need for long waiting
times and enabling much faster HPO evaluations. We first verify the correctness
of our approach through extensive testing and the experiments with 6 popular
HPO libraries show its applicability to diverse libraries and its ability to
achieve over 1000x speedup compared to a traditional approach. Our package can
be installed via pip install mfhpo-simulator.",174
abs-2212.04589v1,"Optimizing Integrated Information with a Prior Guided Random Search
  Algorithm",Artificial Intelligence,cs.AI,2022-12-08,12/8/22,"['Eduardo C. Garrido-Merchán', 'Javier Sánchez-Cañizares']",'Eduardo C. Garrido-Merchán',"Integrated information theory (IIT) is a theoretical framework that provides
a quantitative measure to estimate when a physical system is conscious, its
degree of consciousness, and the complexity of the qualia space that the system
is experiencing. Formally, IIT rests on the assumption that if a surrogate
physical system can fully embed the phenomenological properties of
consciousness, then the system properties must be constrained by the properties
of the qualia being experienced. Following this assumption, IIT represents the
physical system as a network of interconnected elements that can be thought of
as a probabilistic causal graph, $\mathcal{G}$, where each node has an
input-output function and all the graph is encoded in a transition probability
matrix. Consequently, IIT's quantitative measure of consciousness, $\Phi$, is
computed with respect to the transition probability matrix and the present
state of the graph. In this paper, we provide a random search algorithm that is
able to optimize $\Phi$ in order to investigate, as the number of nodes
increases, the structure of the graphs that have higher $\Phi$. We also provide
arguments that show the difficulties of applying more complex black-box search
algorithms, such as Bayesian optimization or metaheuristics, in this particular
problem. Additionally, we suggest specific research lines for these techniques
to enhance the search algorithm that guarantees maximal $\Phi$.",215
abs-2208.06377v2,"Relational Action Bases: Formalization, Effective Safety Verification,
  and Invariants (Extended Version)",Artificial Intelligence,cs.AI,2022-08-12,8/11/23,"['Silvio Ghilardi', 'Alessandro Gianola', 'Marco Montali', 'Andrey Rivkin']",'Silvio Ghilardi',"Modeling and verification of dynamic systems operating over a relational
representation of states are increasingly investigated problems in AI, Business
Process Management, and Database Theory. To make these systems amenable to
verification, the amount of information stored in each relational state needs
to be bounded, or restrictions are imposed on the preconditions and effects of
actions. We introduce the general framework of relational action bases (RABs),
which generalizes existing models by lifting both these restrictions: unbounded
relational states can be evolved through actions that can quantify both
existentially and universally over the data, and that can exploit numerical
datatypes with arithmetic predicates. We then study parameterized safety of
RABs via (approximated) SMT-based backward search, singling out essential
meta-properties of the resulting procedure, and showing how it can be realized
by an off-the-shelf combination of existing verification modules of the
state-of-the-art MCMT model checker. We demonstrate the effectiveness of this
approach on a benchmark of data-aware business processes. Finally, we show how
universal invariants can be exploited to make this procedure fully correct.",172
abs-2007.06108v2,Tabletop Roleplaying Games as Procedural Content Generators,Artificial Intelligence,cs.AI,2020-07-12,7/15/20,"['Matthew Guzdial', 'Devi Acharya', 'Max Kreminski', 'Michael Cook', 'Mirjam Eladhari', 'Antonios Liapis', 'Anne Sullivan']",'Matthew Guzdial',"Tabletop roleplaying games (TTRPGs) and procedural content generators can
both be understood as systems of rules for producing content. In this paper, we
argue that TTRPG design can usefully be viewed as procedural content generator
design. We present several case studies linking key concepts from PCG research
-- including possibility spaces, expressive range analysis, and generative
pipelines -- to key concepts in TTRPG design. We then discuss the implications
of these relationships and suggest directions for future work uniting research
in TTRPGs and PCG.",84
abs-2305.17601v2,Incentivizing honest performative predictions with proper scoring rules,Artificial Intelligence,cs.AI,2023-05-28,5/30/23,"['Caspar Oesterheld', 'Johannes Treutlein', 'Emery Cooper', 'Rubi Hudson']",'Caspar Oesterheld',"Proper scoring rules incentivize experts to accurately report beliefs,
assuming predictions cannot influence outcomes. We relax this assumption and
investigate incentives when predictions are performative, i.e., when they can
influence the outcome of the prediction, such as when making public predictions
about the stock market. We say a prediction is a fixed point if it accurately
reflects the expert's beliefs after that prediction has been made. We show that
in this setting, reports maximizing expected score generally do not reflect an
expert's beliefs, and we give bounds on the inaccuracy of such reports. We show
that, for binary predictions, if the influence of the expert's prediction on
outcomes is bounded, it is possible to define scoring rules under which optimal
reports are arbitrarily close to fixed points. However, this is impossible for
predictions over more than two outcomes. We also perform numerical simulations
in a toy setting, showing that our bounds are tight in some situations and that
prediction error is often substantial (greater than 5-10%). Lastly, we discuss
alternative notions of optimality, including performative stability, and show
that they incentivize reporting fixed points.",184
abs-2406.10127v1,Exploration by Learning Diverse Skills through Successor State Measures,Artificial Intelligence,cs.AI,2024-06-14,6/14/24,"['Paul-Antoine Le Tolguenec', 'Yann Besse', 'Florent Teichteil-Konigsbuch', 'Dennis G. Wilson', 'Emmanuel Rachelson']",'Paul-Antoine Le Tolguenec',"The ability to perform different skills can encourage agents to explore. In
this work, we aim to construct a set of diverse skills which uniformly cover
the state space. We propose a formalization of this search for diverse skills,
building on a previous definition based on the mutual information between
states and skills. We consider the distribution of states reached by a policy
conditioned on each skill and leverage the successor state measure to maximize
the difference between these skill distributions. We call this approach LEADS:
Learning Diverse Skills through Successor States. We demonstrate our approach
on a set of maze navigation and robotic control tasks which show that our
method is capable of constructing a diverse set of skills which exhaustively
cover the state space without relying on reward or exploration bonuses. Our
findings demonstrate that this new formalization promotes more robust and
efficient exploration by combining mutual information maximization and
exploration bonuses.",154
abs-2202.12443v1,"Towards an Accountable and Reproducible Federated Learning: A FactSheets
  Approach",Artificial Intelligence,cs.AI,2022-02-25,2/25/22,"['Nathalie Baracaldo', 'Ali Anwar', 'Mark Purcell', 'Ambrish Rawat', 'Mathieu Sinn', 'Bashar Altakrouri', 'Dian Balta', 'Mahdi Sellami', 'Peter Kuhn', 'Ulrich Schopp', 'Matthias Buchinger']",'Nathalie Baracaldo',"Federated Learning (FL) is a novel paradigm for the shared training of models
based on decentralized and private data. With respect to ethical guidelines, FL
is promising regarding privacy, but needs to excel vis-\`a-vis transparency and
trustworthiness. In particular, FL has to address the accountability of the
parties involved and their adherence to rules, law and principles. We introduce
AF^2 Framework, where we instrument FL with accountability by fusing verifiable
claims with tamper-evident facts, into reproducible arguments. We build on AI
FactSheets for instilling transparency and trustworthiness into the AI
lifecycle and expand it to incorporate dynamic and nested facts, as well as
complex model compositions in FL. Based on our approach, an auditor can
validate, reproduce and certify a FL process. This can be directly applied in
practice to address the challenges of AI engineering and ethics.",138
abs-2304.11940v1,"MoniLog: An Automated Log-Based Anomaly Detection System for Cloud
  Computing Infrastructures",Artificial Intelligence,cs.AI,2023-04-24,4/24/23,['Arthur Vervaet'],'Arthur Vervaet',"Within today's large-scale systems, one anomaly can impact millions of users.
Detecting such events in real-time is essential to maintain the quality of
services. It allows the monitoring team to prevent or diminish the impact of a
failure. Logs are a core part of software development and maintenance, by
recording detailed information at runtime. Such log data are universally
available in nearly all computer systems. They enable developers as well as
system maintainers to monitor and dissect anomalous events. For Cloud computing
companies and large online platforms in general, growth is linked to the
scaling potential. Automatizing the anomaly detection process is a promising
way to ensure the scalability of monitoring capacities regarding the increasing
volume of logs generated by modern systems. In this paper, we will introduce
MoniLog, a distributed approach to detect real-time anomalies within
large-scale environments. It aims to detect sequential and quantitative
anomalies within a multi-source log stream. MoniLog is designed to structure a
log stream and perform the monitoring of anomalous sequences. Its output
classifier learns from the administrator's actions to label and evaluate the
criticality level of anomalies.",184
abs-2406.14917v1,"LLM2FEA: Discover Novel Designs with Generative Evolutionary
  Multitasking",Artificial Intelligence,cs.AI,2024-06-21,6/21/24,"['Melvin Wong', 'Jiao Liu', 'Thiago Rios', 'Stefan Menzel', 'Yew Soon Ong']",'Melvin Wong',"The rapid research and development of generative artificial intelligence has
enabled the generation of high-quality images, text, and 3D models from text
prompts. This advancement impels an inquiry into whether these models can be
leveraged to create digital artifacts for both creative and engineering
applications. Drawing on innovative designs from other domains may be one
answer to this question, much like the historical practice of ``bionics"", where
humans have sought inspiration from nature's exemplary designs. This raises the
intriguing possibility of using generative models to simultaneously tackle
design tasks across multiple domains, facilitating cross-domain learning and
resulting in a series of innovative design solutions. In this paper, we propose
LLM2FEA as the first attempt to discover novel designs in generative models by
transferring knowledge across multiple domains. By utilizing a multi-factorial
evolutionary algorithm (MFEA) to drive a large language model, LLM2FEA
integrates knowledge from various fields to generate prompts that guide the
generative model in discovering novel and practical objects. Experimental
results in the context of 3D aerodynamic design verify the discovery
capabilities of the proposed LLM2FEA. The designs generated by LLM2FEA not only
satisfy practicality requirements to a certain degree but also feature novel
and aesthetically pleasing shapes, demonstrating the potential applications of
LLM2FEA in discovery tasks.",208
abs-2008.05297v2,"Fuzzy OWL-BOOST: Learning Fuzzy Concept Inclusions via Real-Valued
  Boosting",Artificial Intelligence,cs.AI,2020-08-03,3/26/21,"['Franco Alberto Cardillo', 'Umberto Straccia']",'Franco Alberto Cardillo',"OWL ontologies are nowadays a quite popular way to describe structured
knowledge in terms of classes, relations among classes and class instances. In
this paper, given a target class T of an OWL ontology, we address the problem
of learning fuzzy concept inclusion axioms that describe sufficient conditions
for being an individual instance of T. To do so, we present Fuzzy OWL-BOOST
that relies on the Real AdaBoost boosting algorithm adapted to the (fuzzy) OWL
case. We illustrate its effectiveness by means of an experimentation. An
interesting feature is that the learned rules can be represented directly into
Fuzzy OWL 2. As a consequence, any Fuzzy OWL 2 reasoner can then be used to
automatically determine/classify (and to which degree) whether an individual
belongs to the target class T.",129
abs-2402.04203v1,Human-Like Geometric Abstraction in Large Pre-trained Neural Networks,Artificial Intelligence,cs.AI,2024-02-06,2/6/24,"['Declan Campbell', 'Sreejan Kumar', 'Tyler Giallanza', 'Thomas L. Griffiths', 'Jonathan D. Cohen']",'Declan Campbell',"Humans possess a remarkable capacity to recognize and manipulate abstract
structure, which is especially apparent in the domain of geometry. Recent
research in cognitive science suggests neural networks do not share this
capacity, concluding that human geometric abilities come from discrete symbolic
structure in human mental representations. However, progress in artificial
intelligence (AI) suggests that neural networks begin to demonstrate more
human-like reasoning after scaling up standard architectures in both model size
and amount of training data. In this study, we revisit empirical results in
cognitive science on geometric visual processing and identify three key biases
in geometric visual processing: a sensitivity towards complexity, regularity,
and the perception of parts and relations. We test tasks from the literature
that probe these biases in humans and find that large pre-trained neural
network models used in AI demonstrate more human-like abstract geometric
processing.",141
